/Vx X,/Vx Y
3.897999999999995e-11,0.06091996706640964
3.915999999999995e-11,0.06102426354607317
3.933999999999995e-11,0.06112834333727598
3.951999999999994e-11,0.06123220792620614
3.969999999999994e-11,0.06133585878254925
3.987999999999994e-11,0.06143929735973791
4.005999999999994e-11,0.06154252509519323
4.023999999999994e-11,0.06164554341057528
4.041999999999994e-11,0.06174835371201575
4.059999999999994e-11,0.06185095739035001
4.077999999999994e-11,0.06195335582135496
4.095999999999994e-11,0.06205555036595637
4.113999999999994e-11,0.06215754237046806
4.131999999999994e-11,0.06225933316679286
4.149999999999994e-11,0.06236092407264378
4.167999999999994e-11,0.06246231639174744
4.185999999999994e-11,0.0625635114140482
4.203999999999994e-11,0.06266451041590775
4.221999999999994e-11,0.06276531466030466
4.239999999999994e-11,0.0628659253970264
4.257999999999994e-11,0.06296634386285663
4.275999999999994e-11,0.0630665712817603
4.293999999999994e-11,0.06316660886507215
4.311999999999994e-11,0.06326645781166776
4.329999999999994e-11,0.06336611930814408
4.347999999999994e-11,0.06346559452899425
4.365999999999994e-11,0.06356488463677429
4.383999999999994e-11,0.06366399078226331
4.401999999999994e-11,0.06376291410464636
4.419999999999994e-11,0.06386165573165176
4.437999999999993e-11,0.06396021677972548
4.455999999999993e-11,0.06405859835417858
4.473999999999993e-11,0.06415680154934722
4.491999999999993e-11,0.06425482744872958
4.509999999999993e-11,0.06435267712514618
4.527999999999993e-11,0.06445035164088035
4.545999999999993e-11,0.06454785204781374
4.563999999999993e-11,0.0646451793875777
4.581999999999993e-11,0.06474233469167781
4.599999999999993e-11,0.06483931898164462
4.617999999999993e-11,0.06493613326914842
4.635999999999993e-11,0.06503277855614847
4.653999999999993e-11,0.06512925583499912
4.671999999999993e-11,0.06522556608859958
4.689999999999993e-11,0.06532171029050089
4.707999999999993e-11,0.06541768940503689
4.725999999999993e-11,0.06551350438743568
4.743999999999993e-11,0.06560915618395027
4.761999999999993e-11,0.06570464573196155
4.779999999999993e-11,0.06579997396009964
4.797999999999993e-11,0.06589514178835552
4.815999999999993e-11,0.06599015012818965
4.833999999999993e-11,0.06608499988264349
4.851999999999993e-11,0.06617969194643894
4.869999999999993e-11,0.0662742272060932
4.887999999999993e-11,0.06636860654001719
4.905999999999993e-11,0.06646283081861834
4.923999999999993e-11,0.06655690090439806
4.941999999999992e-11,0.06665081765205512
4.959999999999992e-11,0.06674458190857693
4.977999999999992e-11,0.06683819451334407
4.995999999999992e-11,0.06693165629821268
5.013999999999992e-11,0.06702496808761539
5.031999999999992e-11,0.06711813069864933
5.049999999999992e-11,0.067211144941163
5.067999999999992e-11,0.06730401161785637
5.085999999999992e-11,0.06739673152434948
5.103999999999992e-11,0.0674893054492843
5.121999999999992e-11,0.06758173417439703
5.139999999999992e-11,0.06767401847460995
5.157999999999992e-11,0.06776615911810788
5.175999999999992e-11,0.06785815686642106
5.193999999999992e-11,0.06795001247450232
5.211999999999992e-11,0.06804172669080621
5.229999999999992e-11,0.06813330025736562
5.247999999999992e-11,0.06822473390987062
5.265999999999992e-11,0.06831602837773673
5.283999999999992e-11,0.06840718438418204
5.301999999999992e-11,0.0684982026462997
5.319999999999992e-11,0.06858908387513094
5.337999999999992e-11,0.06867982877572976
5.355999999999992e-11,0.06877043804723615
5.373999999999992e-11,0.06886091238294632
5.391999999999992e-11,0.06895125247037179
5.409999999999992e-11,0.06904145899131589
5.427999999999991e-11,0.06913153262193154
5.445999999999991e-11,0.06922147403278851
5.463999999999991e-11,0.06931128388893824
5.481999999999991e-11,0.06940096284997065
5.499999999999991e-11,0.06949051157007899
5.517999999999991e-11,0.06957993069812632
5.535999999999991e-11,0.069669220877696
5.553999999999991e-11,0.06975838274715432
5.571999999999991e-11,0.06984741693970968
5.589999999999991e-11,0.06993632408347034
5.607999999999991e-11,0.07002510480149442
5.625999999999991e-11,0.07011375971185838
5.643999999999991e-11,0.07020228942769821
5.661999999999991e-11,0.07029069455727299
5.679999999999991e-11,0.07037897570401398
5.697999999999991e-11,0.07046713346657478
5.715999999999991e-11,0.0705551684388951
5.733999999999991e-11,0.07064308121023619
5.751999999999991e-11,0.07073087236524096
5.769999999999991e-11,0.07081854248398348
5.787999999999991e-11,0.07090609214201207
5.805999999999991e-11,0.07099352191040659
5.823999999999991e-11,0.07108083235581766
5.841999999999991e-11,0.0711680240405197
5.859999999999992e-11,0.0712550975224558
5.877999999999993e-11,0.07134205335528276
5.895999999999993e-11,0.07142889208841541
5.913999999999994e-11,0.07151561426707434
5.931999999999994e-11,0.07160222043232968
5.949999999999995e-11,0.07168871112114078
5.967999999999996e-11,0.07177508686640159
5.985999999999996e-11,0.07186134819698207
6.003999999999997e-11,0.07194749563777726
6.021999999999997e-11,0.07203352970973312
6.039999999999998e-11,0.07211945092990164
6.057999999999999e-11,0.07220525981147277
6.075999999999999e-11,0.07229095686382267
6.094e-11,0.07237654259253869
6.112e-11,0.0724620174994746
6.130000000000001e-11,0.07254738208277058
6.148000000000002e-11,0.07263263683690956
6.166000000000002e-11,0.07271778225274216
6.184000000000003e-11,0.07280281881752565
6.202000000000004e-11,0.0728877470149597
6.220000000000004e-11,0.07297256732522739
6.238000000000005e-11,0.07305728022502375
6.256000000000005e-11,0.07314188618759709
6.274000000000006e-11,0.07322638568277215
6.292000000000007e-11,0.07331077917699753
6.310000000000007e-11,0.07339506713337308
6.328000000000008e-11,0.07347925001167978
6.346000000000008e-11,0.07356332826841812
6.364000000000009e-11,0.07364730235683849
6.38200000000001e-11,0.07373117272697051
6.40000000000001e-11,0.07381493982565761
6.418000000000011e-11,0.07389860409658607
6.436000000000011e-11,0.07398216598031825
6.454000000000012e-11,0.07406562591432062
6.472000000000013e-11,0.07414898433299344
6.490000000000013e-11,0.07423224166770144
6.508000000000014e-11,0.07431539834680584
6.526000000000014e-11,0.07439845479568506
6.544000000000015e-11,0.0744814114367725
6.562000000000016e-11,0.07456426868957867
6.580000000000016e-11,0.0746470269707224
6.598000000000017e-11,0.07472968669395416
6.616000000000018e-11,0.07481224827018898
6.634000000000018e-11,0.07489471210752832
6.652000000000019e-11,0.07497707861128855
6.670000000000019e-11,0.07505934818402805
6.68800000000002e-11,0.0751415212255719
6.706000000000021e-11,0.07522359813303603
6.724000000000021e-11,0.0753055793008552
6.742000000000022e-11,0.07538746512080574
6.760000000000022e-11,0.07546925598203537
6.778000000000023e-11,0.07555095227107655
6.796000000000024e-11,0.07563255437188379
6.814000000000024e-11,0.07571406266584768
6.832000000000025e-11,0.07579547753182307
6.850000000000025e-11,0.07587679934615062
6.868000000000026e-11,0.07595802848268242
6.886000000000027e-11,0.07603916531279974
6.904000000000027e-11,0.07612021020543873
6.922000000000028e-11,0.07620116352711567
6.940000000000029e-11,0.07628202564193992
6.958000000000029e-11,0.07636279691164492
6.97600000000003e-11,0.07644347769560854
6.99400000000003e-11,0.07652406835086488
7.012000000000031e-11,0.07660456923213478
7.030000000000032e-11,0.07668498069184636
7.048000000000032e-11,0.07676530308015056
7.066000000000033e-11,0.07684553674494427
7.084000000000033e-11,0.0769256820318875
7.102000000000034e-11,0.0770057392844313
7.120000000000035e-11,0.07708570884382407
7.138000000000035e-11,0.07716559104914435
7.156000000000036e-11,0.07724538623730989
7.174000000000036e-11,0.07732509474310163
7.192000000000037e-11,0.07740471689918493
7.210000000000038e-11,0.07748425303611942
7.228000000000038e-11,0.07756370348238621
7.246000000000039e-11,0.07764306856439748
7.264000000000039e-11,0.07772234860652642
7.28200000000004e-11,0.0778015439311107
7.300000000000041e-11,0.07788065485848041
7.318000000000041e-11,0.07795968170697108
7.336000000000042e-11,0.07803862479294259
7.354000000000043e-11,0.07811748443079203
7.372000000000043e-11,0.07819626093297712
7.390000000000044e-11,0.07827495461002654
7.408000000000044e-11,0.07835356577056042
7.426000000000045e-11,0.07843209472130534
7.444000000000046e-11,0.07851054176710988
7.462000000000046e-11,0.07858890721095939
7.480000000000047e-11,0.07866719135399337
7.498000000000047e-11,0.07874539449552274
7.516000000000048e-11,0.07882351693304143
7.534000000000049e-11,0.07890155896224262
7.552000000000049e-11,0.07897952087703523
7.57000000000005e-11,0.07905740296956131
7.58800000000005e-11,0.07913520553020054
7.606000000000051e-11,0.07921292884759627
7.624000000000052e-11,0.07929057320866752
7.642000000000052e-11,0.0793681388986146
7.660000000000053e-11,0.07944562620094468
7.678000000000054e-11,0.07952303539747944
7.696000000000054e-11,0.07960036676837264
7.714000000000055e-11,0.07967762059211425
7.732000000000055e-11,0.07975479714556116
7.750000000000056e-11,0.07983189670393101
7.768000000000057e-11,0.0799089195408326
7.786000000000057e-11,0.07998586592826622
7.804000000000058e-11,0.08006273613664448
7.822000000000058e-11,0.08013953043480158
7.840000000000059e-11,0.08021624909000834
7.85800000000006e-11,0.08029289236798121
7.87600000000006e-11,0.08036946053289673
7.894000000000061e-11,0.08044595384740702
7.912000000000061e-11,0.08052237257264565
7.930000000000062e-11,0.08059871696824723
7.948000000000063e-11,0.08067498729234979
7.966000000000063e-11,0.08075118380161639
7.984000000000064e-11,0.08082730675123972
8.002000000000064e-11,0.08090335639496038
8.020000000000065e-11,0.08097933298506892
8.038000000000066e-11,0.08105523677242717
8.056000000000066e-11,0.08113106800647253
8.074000000000067e-11,0.08120682693523579
8.092000000000068e-11,0.08128251380534157
8.110000000000068e-11,0.08135812886203012
8.128000000000069e-11,0.08143367234916284
8.146000000000069e-11,0.08150914450923373
8.16400000000007e-11,0.08158454558338167
8.182000000000071e-11,0.08165987581139454
8.200000000000071e-11,0.08173513543173123
8.218000000000072e-11,0.08181032468152066
8.236000000000072e-11,0.08188544379657552
8.254000000000073e-11,0.08196049301140959
8.272000000000074e-11,0.08203547255923424
8.290000000000074e-11,0.08211038267198083
8.308000000000075e-11,0.08218522358029975
8.326000000000075e-11,0.0822599955135826
8.344000000000076e-11,0.08233469869995859
8.362000000000077e-11,0.08240933336631534
8.380000000000077e-11,0.08248389973829817
8.398000000000078e-11,0.08255839804032862
8.416000000000079e-11,0.08263282849560676
8.434000000000079e-11,0.08270719132612646
8.45200000000008e-11,0.08278148675267939
8.47000000000008e-11,0.08285571499486531
8.488000000000081e-11,0.08292987627109935
8.506000000000082e-11,0.08300397079862909
8.524000000000082e-11,0.08307799879353102
8.542000000000083e-11,0.08315196047073076
8.560000000000083e-11,0.0832258560440001
8.578000000000084e-11,0.08329968572597821
8.596000000000085e-11,0.08337344972816703
8.614000000000085e-11,0.0834471482609527
8.632000000000086e-11,0.08352078153359824
8.650000000000086e-11,0.08359434975426948
8.668000000000087e-11,0.08366785313003051
8.686000000000088e-11,0.08374129186685363
8.704000000000088e-11,0.08381466616963339
8.722000000000089e-11,0.08388797624218547
8.74000000000009e-11,0.08396122228726322
8.75800000000009e-11,0.08403440450655887
8.776000000000091e-11,0.08410752310071412
8.794000000000091e-11,0.08418057826933012
8.812000000000092e-11,0.08425357021096683
8.830000000000093e-11,0.08432649912316034
8.848000000000093e-11,0.08439936520242562
8.866000000000094e-11,0.0844721686442591
8.884000000000094e-11,0.08454490964315731
8.902000000000095e-11,0.08461758839261221
8.920000000000096e-11,0.08469020508512698
8.938000000000096e-11,0.08476275991221774
8.956000000000097e-11,0.08483525306442541
8.974000000000097e-11,0.08490768473131412
8.992000000000098e-11,0.08498005510149075
9.010000000000099e-11,0.08505236436259804
9.028000000000099e-11,0.08512461270133274
9.0460000000001e-11,0.08519680030344444
9.0640000000001e-11,0.08526892735374873
9.082000000000101e-11,0.08534099403612756
9.100000000000102e-11,0.0854130005335365
9.118000000000102e-11,0.08548494702801865
9.136000000000103e-11,0.08555683370069989
9.154000000000104e-11,0.08562866073180742
9.172000000000104e-11,0.08570042830066191
9.190000000000105e-11,0.08577213658569625
9.208000000000105e-11,0.08584378576445542
9.226000000000106e-11,0.08591537601360401
9.244000000000107e-11,0.08598690750893143
9.262000000000107e-11,0.08605838042536128
9.280000000000108e-11,0.0861297949369513
9.298000000000108e-11,0.08620115121690455
9.316000000000109e-11,0.08627244943757355
9.33400000000011e-11,0.08634368977046392
9.35200000000011e-11,0.08641487238624418
9.370000000000111e-11,0.08648599745474839
9.388000000000111e-11,0.08655706514498625
9.406000000000112e-11,0.08662807562513795
9.424000000000113e-11,0.08669902906257419
9.442000000000113e-11,0.08676992562384982
9.460000000000114e-11,0.08684076547471647
9.478000000000115e-11,0.08691154878012611
9.496000000000115e-11,0.08698227570423234
9.514000000000116e-11,0.08705294641040195
9.532000000000116e-11,0.0871235610612171
9.550000000000117e-11,0.08719411981848055
9.568000000000118e-11,0.08726462284321988
9.586000000000118e-11,0.08733507029569841
9.604000000000119e-11,0.08740546233540845
9.622000000000119e-11,0.08747579912108895
9.64000000000012e-11,0.08754608081072537
9.658000000000121e-11,0.0876163075615516
9.676000000000121e-11,0.08768647953005998
9.694000000000122e-11,0.08775659687200421
9.712000000000122e-11,0.08782665974240141
9.730000000000123e-11,0.08789666829554278
9.748000000000124e-11,0.08796662268499428
9.766000000000124e-11,0.08803652306360027
9.784000000000125e-11,0.08810636958349043
9.802000000000125e-11,0.08817616239608683
9.820000000000126e-11,0.08824590165210407
9.838000000000127e-11,0.08831558750155437
9.856000000000127e-11,0.08838522009375548
9.874000000000128e-11,0.08845479957733274
9.892000000000129e-11,0.0885243261002196
9.910000000000129e-11,0.08859379980967401
9.92800000000013e-11,0.08866322085226859
9.94600000000013e-11,0.08873258937390256
9.964000000000131e-11,0.08880190551980706
9.982000000000132e-11,0.08887116943454886
1e-10,0.08894038126202564
