/I34/D (Vout=1.58) X,/I34/D (Vout=1.58) Y
0,3.358396811278838e-13
0.0036,3.359232603324688e-13
0.0072,3.360022723869231e-13
0.0108,3.360769308687492e-13
0.0144,3.361475559022354e-13
0.018,3.362144408946714e-13
0.0216,3.362778551028944e-13
0.0252,3.36338046881826e-13
0.0288,3.363952478419802e-13
0.0324,3.364496782367579e-13
0.036,3.365015539504249e-13
0.0396,3.365510953190637e-13
0.0432,3.365985375407246e-13
0.04679999999999999,3.366441415873295e-13
0.05039999999999999,3.366882032805147e-13
0.05399999999999999,3.367310574989266e-13
0.05759999999999999,3.36773074773801e-13
0.06119999999999999,3.368146499775969e-13
0.0648,3.368561861038825e-13
0.0684,3.368980779637124e-13
0.07200000000000001,3.369407004688052e-13
0.07560000000000001,3.36984404239044e-13
0.07920000000000002,3.370295168381016e-13
0.08280000000000003,3.370763481048848e-13
0.08640000000000003,3.371251966211783e-13
0.09000000000000004,3.371763594270165e-13
0.09360000000000004,3.372301392860782e-13
0.09720000000000005,3.372868509519213e-13
0.1008000000000001,3.373468267437042e-13
0.1044000000000001,3.374104209692893e-13
0.1080000000000001,3.374780132091755e-13
0.1116000000000001,3.375500101423314e-13
0.1152000000000001,3.376268462353607e-13
0.1188000000000001,3.377089827135279e-13
0.1224000000000001,3.377969042780038e-13
0.1260000000000001,3.378911141986228e-13
0.1296000000000001,3.379921276808927e-13
0.1332000000000001,3.381004637472237e-13
0.1368000000000001,3.382166377535601e-13
0.1404000000000001,3.383411523717404e-13
0.144,3.384744920477102e-13
0.1476,3.386171186798284e-13
0.1512,3.38769470101329e-13
0.1548,3.389319615257335e-13
0.1584,3.391049897617574e-13
0.162,3.392889341325658e-13
0.1656,3.394841715428082e-13
0.1692,3.396910743829973e-13
0.1728,3.39910021579971e-13
0.1764,3.401414039598177e-13
0.18,3.403856297520674e-13
0.1836,3.406431294199433e-13
0.1871999999999999,3.409143597754751e-13
0.1907999999999999,3.41199807466122e-13
0.1943999999999999,3.414999922412937e-13
0.1979999999999999,3.418154701321429e-13
0.2015999999999999,3.421468361098088e-13
0.2051999999999999,3.424947268800422e-13
0.2087999999999999,3.428598239125788e-13
0.2123999999999999,3.432428565669624e-13
0.2159999999999999,3.436446054770743e-13
0.2195999999999999,3.440659060720846e-13
0.2231999999999999,3.445076523298132e-13
0.2267999999999999,3.449708006094828e-13
0.2303999999999999,3.454563737758295e-13
0.2339999999999998,3.45965465385133e-13
0.2375999999999998,3.464992440627654e-13
0.2411999999999998,3.470589580811203e-13
0.2447999999999998,3.476459399584009e-13
0.2483999999999998,3.482616113159098e-13
0.2519999999999998,3.489074878438492e-13
0.2555999999999998,3.495851843254064e-13
0.2591999999999998,3.502964198272388e-13
0.2627999999999998,3.510430229808879e-13
0.2663999999999998,3.518269373999108e-13
0.2699999999999998,3.526502303603209e-13
0.2735999999999998,3.535150951574069e-13
0.2771999999999998,3.544238548587098e-13
0.2807999999999998,3.553789697086373e-13
0.2843999999999998,3.563830426607595e-13
0.2879999999999998,3.574388246745995e-13
0.2915999999999997,3.585492198311476e-13
0.2951999999999997,3.597172898118646e-13
0.2987999999999997,3.60946259719678e-13
0.3023999999999997,3.622395136012145e-13
0.3059999999999997,3.636005785926392e-13
0.3095999999999997,3.650331643251668e-13
0.3131999999999997,3.665411393645178e-13
0.3167999999999997,3.681285234062509e-13
0.3203999999999997,3.697994772897609e-13
0.3239999999999997,3.715582899947871e-13
0.3275999999999997,3.73409343538768e-13
0.3311999999999997,3.753571325121848e-13
0.3347999999999997,3.774062689214598e-13
0.3383999999999996,3.795614864974475e-13
0.3419999999999996,3.818276348686575e-13
0.3455999999999996,3.842097057673347e-13
0.3491999999999996,3.867128657304056e-13
0.3527999999999996,3.893424887926369e-13
0.3563999999999996,3.92104228107199e-13
0.3599999999999996,3.950039899852378e-13
0.3635999999999996,3.980479336452848e-13
0.3671999999999996,4.012425881713097e-13
0.3707999999999996,4.045948528479607e-13
0.3743999999999996,4.081120302948978e-13
0.3779999999999996,4.118018620194587e-13
0.3815999999999996,4.156725644690535e-13
0.3851999999999995,4.197328643327604e-13
0.3887999999999995,4.239920328580483e-13
0.3923999999999995,4.28459918379378e-13
0.3959999999999995,4.331469770627399e-13
0.3995999999999995,4.380643022376614e-13
0.4031999999999995,4.432236520872854e-13
0.4067999999999995,4.48637476205708e-13
0.4103999999999995,4.543189407869666e-13
0.4139999999999995,4.60281952274822e-13
0.4175999999999995,4.665411789756515e-13
0.4211999999999995,4.731120694779735e-13
0.4247999999999995,4.800108678083899e-13
0.4283999999999994,4.872546214397734e-13
0.4319999999999994,4.94861182756754e-13
0.4355999999999994,5.028491992037029e-13
0.4391999999999994,5.112380899828462e-13
0.4427999999999994,5.200480048671001e-13
0.4463999999999994,5.292997608105533e-13
0.4499999999999994,5.390147504567612e-13
0.4535999999999994,5.492148168578953e-13
0.4571999999999994,5.599220868181657e-13
0.4607999999999994,5.71158755838248e-13
0.4643999999999994,5.829468166216311e-13
0.4679999999999994,5.953077240940372e-13
0.4715999999999994,6.082619886989043e-13
0.4751999999999993,6.218286937918578e-13
0.4787999999999993,6.360249319586843e-13
0.4823999999999993,6.508651599926749e-13
0.4859999999999993,6.663604717753103e-13
0.4895999999999993,6.825177930306223e-13
0.4931999999999993,6.99339001386785e-13
0.4967999999999993,7.168199741224478e-13
0.5003999999999993,7.349495660994833e-13
0.5039999999999993,7.537085363171582e-13
0.5075999999999994,7.730685602348832e-13
0.5111999999999994,7.929906101314838e-13
0.5147999999999995,8.134237124415107e-13
0.5183999999999995,8.343035658812599e-13
0.5219999999999996,8.555510866541716e-13
0.5255999999999996,8.770711777530132e-13
0.5291999999999997,8.987515146219244e-13
0.5327999999999997,9.20461788177353e-13
0.5363999999999998,9.420532407671462e-13
0.5399999999999998,9.633598369344035e-13
0.5435999999999999,9.84200909813706e-13
0.5471999999999999,1.004385991061095e-12
0.5508,1.023722252133132e-12
0.5544,1.04202480133319e-12
0.5580000000000001,1.059129001799698e-12
0.5616000000000001,1.074903423004285e-12
0.5652000000000001,1.089261087864528e-12
0.5688000000000002,1.102166393161938e-12
0.5724000000000002,1.113635832583031e-12
0.5760000000000003,1.123732234155044e-12
0.5796000000000003,1.132554042768043e-12
0.5832000000000004,1.14022229679617e-12
0.5868000000000004,1.146868020351969e-12
0.5904000000000005,1.152621925204633e-12
0.5940000000000005,1.157607221026506e-12
0.5976000000000006,1.16193542243079e-12
0.6012000000000006,1.165704547149295e-12
0.6048000000000007,1.168998966223444e-12
0.6084000000000007,1.17189024464561e-12
0.6120000000000008,1.174438479519959e-12
0.6156000000000008,1.176693809484427e-12
0.6192000000000009,1.178697895426453e-12
0.6228000000000009,1.180485275456294e-12
0.626400000000001,1.182084552460023e-12
0.630000000000001,1.183519405239264e-12
0.6336000000000011,1.184809434928218e-12
0.6372000000000011,1.185970864782391e-12
0.6408000000000011,1.187017116090595e-12
0.6444000000000012,1.187959282005294e-12
0.6480000000000012,1.188806520645835e-12
0.6516000000000013,1.189566389402737e-12
0.6552000000000013,1.190245142578421e-12
0.6588000000000014,1.19084801379991e-12
0.6624000000000014,1.191379506953934e-12
0.6660000000000015,1.191843713227835e-12
0.6696000000000015,1.19224465804795e-12
0.6732000000000016,1.19258665000592e-12
0.6768000000000016,1.192874565817643e-12
0.6804000000000017,1.193113975630687e-12
0.6840000000000017,1.193311036557658e-12
0.6876000000000018,1.193472166051618e-12
0.6912000000000018,1.19360360951361e-12
0.6948000000000019,1.193711053936968e-12
0.6984000000000019,1.193799394718482e-12
0.702000000000002,1.193872671931604e-12
0.705600000000002,1.193934131111587e-12
0.7092000000000021,1.193986343409675e-12
0.7128000000000021,1.194031334992955e-12
0.7164000000000021,1.194070699272612e-12
0.7200000000000022,1.194105686079121e-12
0.7236000000000022,1.194137271401421e-12
0.7272000000000023,1.194166213713958e-12
0.7308000000000023,1.194193100308064e-12
0.7344000000000024,1.194218385519168e-12
0.7380000000000024,1.194242421363512e-12
0.7416000000000025,1.19426548181671e-12
0.7452000000000025,1.194287781381764e-12
0.7488000000000026,1.194309489350735e-12
0.7524000000000026,1.194330740366845e-12
0.7560000000000027,1.194351642520312e-12
0.7596000000000027,1.194372283316254e-12
0.7632000000000028,1.194392734250143e-12
0.7668000000000028,1.194413054152998e-12
0.7704000000000029,1.194433292047164e-12
0.7740000000000029,1.194453488906465e-12
0.777600000000003,1.194473679452337e-12
0.781200000000003,1.194493893200786e-12
0.7848000000000031,1.194514155534159e-12
0.7884000000000031,1.194534488411628e-12
0.7920000000000031,1.194554910977659e-12
0.7956000000000032,1.194575440070444e-12
0.7992000000000032,1.194596090599807e-12
0.8028000000000033,1.194616875857903e-12
0.8064000000000033,1.194637807793169e-12
0.8100000000000034,1.19465889720553e-12
0.8136000000000034,1.194680153974678e-12
0.8172000000000035,1.194701587135242e-12
0.8208000000000035,1.194723205034796e-12
0.8244000000000036,1.194745015431365e-12
0.8280000000000036,1.194767025587769e-12
0.8316000000000037,1.194789242335344e-12
0.8352000000000037,1.194811672139623e-12
0.8388000000000038,1.194834321156211e-12
0.8424000000000038,1.194857195237531e-12
0.8460000000000039,1.194880300062837e-12
0.8496000000000039,1.194903641060806e-12
0.853200000000004,1.194927223508297e-12
0.856800000000004,1.194951052531629e-12
0.8604000000000041,1.194975133157963e-12
0.8640000000000041,1.194999470269935e-12
0.8676000000000041,1.195024068690613e-12
0.8712000000000042,1.1950489331745e-12
0.8748000000000042,1.19507406840305e-12
0.8784000000000043,1.195099478996246e-12
0.8820000000000043,1.195125169584094e-12
0.8856000000000044,1.19515114467625e-12
0.8892000000000044,1.195177408874511e-12
0.8928000000000045,1.195203966669481e-12
0.8964000000000045,1.195230822597563e-12
0.9000000000000046,1.195257981167147e-12
0.9036000000000046,1.195285446925984e-12
0.9072000000000047,1.195313224386683e-12
0.9108000000000047,1.195341318088954e-12
0.9144000000000048,1.195369732595604e-12
0.9180000000000048,1.195398472488318e-12
0.9216000000000049,1.195427542357689e-12
0.9252000000000049,1.195456946859078e-12
0.928800000000005,1.195486690636504e-12
0.932400000000005,1.19551677837034e-12
0.9360000000000051,1.195547214792684e-12
0.9396000000000051,1.19557800464684e-12
0.9432000000000051,1.19560915276414e-12
0.9468000000000052,1.195640663968808e-12
0.9504000000000052,1.195672543147483e-12
0.9540000000000053,1.195704795225477e-12
0.9576000000000053,1.195737425187812e-12
0.9612000000000054,1.195770438047464e-12
0.9648000000000054,1.195803838872371e-12
0.9684000000000055,1.195837632806333e-12
0.9720000000000055,1.195871825021978e-12
0.9756000000000056,1.195906420747575e-12
0.9792000000000056,1.195941425287405e-12
0.9828000000000057,1.195976843927513e-12
0.9864000000000057,1.196012682157593e-12
0.9900000000000058,1.196048945401752e-12
0.9936000000000058,1.196085639174133e-12
0.9972000000000059,1.196122769085218e-12
1.000800000000006,1.196160340768978e-12
1.004400000000006,1.196198359943204e-12
1.008000000000006,1.196236832392462e-12
1.011600000000006,1.196275763988248e-12
1.015200000000006,1.196315160617389e-12
1.018800000000006,1.196355028295514e-12
1.022400000000006,1.19639537306265e-12
1.026000000000006,1.196436201056596e-12
1.029600000000006,1.19647751847355e-12
1.033200000000006,1.196519331593156e-12
1.036800000000006,1.196561646766573e-12
1.040400000000006,1.196604470458407e-12
1.044000000000006,1.196647809106155e-12
1.047600000000007,1.196691669367842e-12
1.051200000000007,1.196736057859804e-12
1.054800000000007,1.196780981368722e-12
1.058400000000007,1.196826446683408e-12
1.062000000000007,1.196872460761226e-12
1.065600000000007,1.196919030569434e-12
1.069200000000007,1.196966163197333e-12
1.072800000000007,1.197013865830302e-12
1.076400000000007,1.197062145700621e-12
1.080000000000007,1.197111010196193e-12
1.083600000000007,1.197160466727897e-12
1.087200000000007,1.197210522837743e-12
1.090800000000007,1.197261186143695e-12
1.094400000000007,1.197312464375289e-12
