/I34/D (Vout=1.36) X,/I34/D (Vout=1.36) Y
0,2.743123546460785e-13
0.0036,2.744010153084883e-13
0.0072,2.744838387173923e-13
0.0108,2.745620964742047e-13
0.0144,2.746361244797012e-13
0.018,2.747062305778631e-13
0.0216,2.74772697251538e-13
0.0252,2.748357850454314e-13
0.0288,2.748957369119345e-13
0.0324,2.749527838781486e-13
0.036,2.750071523656825e-13
0.0396,2.750590734326617e-13
0.0432,2.751087936928488e-13
0.04679999999999999,2.751565867490348e-13
0.05039999999999999,2.752027627076017e-13
0.05399999999999999,2.752476725764738e-13
0.05759999999999999,2.752917047092875e-13
0.06119999999999999,2.753352729429146e-13
0.0648,2.753787995919845e-13
0.0684,2.754226983908184e-13
0.07200000000000001,2.754673621804266e-13
0.07560000000000001,2.755131583319957e-13
0.07920000000000002,2.755604300426428e-13
0.08280000000000003,2.756095018937472e-13
0.08640000000000003,2.756606866654732e-13
0.09000000000000004,2.757142954843165e-13
0.09360000000000004,2.757706454524948e-13
0.09720000000000005,2.758300662181402e-13
0.1008000000000001,2.758929057769965e-13
0.1044000000000001,2.759595351311682e-13
0.1080000000000001,2.760303517161126e-13
0.1116000000000001,2.761057813181314e-13
0.1152000000000001,2.761862787511543e-13
0.1188000000000001,2.762723267940317e-13
0.1224000000000001,2.763644327502518e-13
0.1260000000000001,2.764631232971058e-13
0.1296000000000001,2.765689374590708e-13
0.1332000000000001,2.766824181748645e-13
0.1368000000000001,2.768041044056565e-13
0.1404000000000001,2.769345216578584e-13
0.144,2.770741762396763e-13
0.1476,2.77223550635411e-13
0.1512,2.773831019721478e-13
0.1548,2.775532634928085e-13
0.1584,2.777344489868416e-13
0.162,2.779270537131074e-13
0.1656,2.781314702098569e-13
0.1692,2.783480860505884e-13
0.1728,2.785772954299868e-13
0.1764,2.788195047235965e-13
0.18,2.790751382857463e-13
0.1836,2.793446434236154e-13
0.1871999999999999,2.796284947350716e-13
0.1907999999999999,2.799271976740731e-13
0.1943999999999999,2.802412919910653e-13
0.1979999999999999,2.805713549699609e-13
0.2015999999999999,2.809180041996639e-13
0.2051999999999999,2.812819004529147e-13
0.2087999999999999,2.816637507799537e-13
0.2123999999999999,2.820643117592231e-13
0.2159999999999999,2.824843929280526e-13
0.2195999999999999,2.829248604384549e-13
0.2231999999999999,2.833866408662027e-13
0.2267999999999999,2.83870725164326e-13
0.2303999999999999,2.843781728617272e-13
0.2339999999999998,2.849101163345533e-13
0.2375999999999998,2.854677652753958e-13
0.2411999999999998,2.860524113284078e-13
0.2447999999999998,2.866654327872149e-13
0.2483999999999998,2.873082994646747e-13
0.2519999999999998,2.879825777644038e-13
0.2555999999999998,2.886899357005818e-13
0.2591999999999998,2.894321481246483e-13
0.2627999999999998,2.902111020184015e-13
0.2663999999999998,2.910288018962039e-13
0.2699999999999998,2.918873785914109e-13
0.2735999999999998,2.927890914424237e-13
0.2771999999999998,2.937363318857448e-13
0.2807999999999998,2.947316307986285e-13
0.2843999999999998,2.957776639658824e-13
0.2879999999999998,2.968772571661414e-13
0.2915999999999997,2.980333910721481e-13
0.2951999999999997,2.992492054838288e-13
0.2987999999999997,3.005280049148937e-13
0.3023999999999997,3.01873253406084e-13
0.3059999999999997,3.0328855753399e-13
0.3095999999999997,3.047777068446876e-13
0.3131999999999997,3.063446488268541e-13
0.3167999999999997,3.079934801829304e-13
0.3203999999999997,3.097284359294348e-13
0.3239999999999997,3.11553875347869e-13
0.3275999999999997,3.134742450842098e-13
0.3311999999999997,3.154940989782448e-13
0.3347999999999997,3.176181025480246e-13
0.3383999999999996,3.198510371301431e-13
0.3419999999999996,3.221977932870919e-13
0.3455999999999996,3.246633976492939e-13
0.3491999999999996,3.272530462190845e-13
0.3527999999999996,3.299721377541293e-13
0.3563999999999996,3.328263471558799e-13
0.3599999999999996,3.358215979913812e-13
0.3635999999999996,3.38964061612216e-13
0.3671999999999996,3.422602772432643e-13
0.3707999999999996,3.45717151409001e-13
0.3743999999999996,3.493419912116127e-13
0.3779999999999996,3.53142540052882e-13
0.3815999999999996,3.571270137334573e-13
0.3851999999999995,3.61304135783413e-13
0.3887999999999995,3.656831714582282e-13
0.3923999999999995,3.702739601926127e-13
0.3959999999999995,3.750869458935087e-13
0.3995999999999995,3.801332058231262e-13
0.4031999999999995,3.854244777575418e-13
0.4067999999999995,3.90973186087202e-13
0.4103999999999995,3.96792466360559e-13
0.4139999999999995,4.028961884141911e-13
0.4175999999999995,4.092989772735482e-13
0.4211999999999995,4.160162315250503e-13
0.4247999999999995,4.230641369200627e-13
0.4283999999999994,4.304596749781001e-13
0.4319999999999994,4.382206230143259e-13
0.4355999999999994,4.463655440554227e-13
0.4391999999999994,4.549137629508772e-13
0.4427999999999994,4.638853245966564e-13
0.4463999999999994,4.733009293513111e-13
0.4499999999999994,4.831818416963809e-13
0.4535999999999994,4.935497632645519e-13
0.4571999999999994,5.044266656340665e-13
0.4607999999999994,5.158345744003587e-13
0.4643999999999994,5.277952967251833e-13
0.4679999999999994,5.403300846138805e-13
0.4715999999999994,5.534592279795161e-13
0.4751999999999993,5.672015700290523e-13
0.4787999999999993,5.815739436679791e-13
0.4823999999999993,5.965905244618498e-13
0.4859999999999993,6.122621035878222e-13
0.4895999999999993,6.28595282198581e-13
0.4931999999999993,6.455915905862315e-13
0.4967999999999993,6.632465368116185e-13
0.5003999999999993,6.815485845979127e-13
0.5039999999999993,7.00478080973003e-13
0.5075999999999994,7.200062693430638e-13
0.5111999999999994,7.400936653289674e-13
0.5147999999999995,7.606888186738291e-13
0.5183999999999995,7.817269254560383e-13
0.5219999999999996,8.031283910855584e-13
0.5255999999999996,8.247975872421286e-13
0.5291999999999997,8.466216375328723e-13
0.5327999999999997,8.684696836169799e-13
0.5363999999999998,8.901924161720311e-13
0.5399999999999998,9.116232587196188e-13
0.5435999999999999,9.325810343169414e-13
0.5471999999999999,9.528748129951757e-13
0.5508,9.723113862383413e-13
0.5544,9.907056006608695e-13
0.5580000000000001,1.007892692264204e-12
0.5616000000000001,1.0237412737354e-12
0.5652000000000001,1.038164594982861e-12
0.5688000000000002,1.051127461986534e-12
0.5724000000000002,1.062646934846595e-12
0.5760000000000003,1.07278652631357e-12
0.5796000000000003,1.081645431824287e-12
0.5832000000000004,1.089345455496217e-12
0.5868000000000004,1.096018359725317e-12
0.5904000000000005,1.101795536831286e-12
0.5940000000000005,1.106800802893138e-12
0.5976000000000006,1.111146198297121e-12
0.6012000000000006,1.114930187985276e-12
0.6048000000000007,1.11823751802344e-12
0.6084000000000007,1.121140065226817e-12
0.6120000000000008,1.123698183827112e-12
0.6156000000000008,1.125962224086439e-12
0.6192000000000009,1.127974020556867e-12
0.6228000000000009,1.129768254142634e-12
0.626400000000001,1.131373644970994e-12
0.630000000000001,1.132813968141507e-12
0.6336000000000011,1.13410890407265e-12
0.6372000000000011,1.135274741432535e-12
0.6408000000000011,1.136324955302234e-12
0.6444000000000012,1.137270683173247e-12
0.6480000000000012,1.138121119761794e-12
0.6516000000000013,1.13888385246549e-12
0.6552000000000013,1.139565160537589e-12
0.6588000000000014,1.140170298405554e-12
0.6624000000000014,1.140703787586712e-12
0.6660000000000015,1.141169735745286e-12
0.6696000000000015,1.141572183645607e-12
0.6732000000000016,1.141915456748772e-12
0.6768000000000016,1.142204450378744e-12
0.6804000000000017,1.142444755927167e-12
0.6840000000000017,1.142642553641508e-12
0.6876000000000018,1.142804285232616e-12
0.6912000000000018,1.142936219508814e-12
0.6948000000000019,1.143044064924191e-12
0.6984000000000019,1.143132735179121e-12
0.702000000000002,1.143206285472903e-12
0.705600000000002,1.143267973489122e-12
0.7092000000000021,1.143320380047945e-12
0.7128000000000021,1.143365538841391e-12
0.7164000000000021,1.143405049276653e-12
0.7200000000000022,1.143440165832623e-12
0.7236000000000022,1.143471868199865e-12
0.7272000000000023,1.143500917649127e-12
0.7308000000000023,1.143527903675473e-12
0.7344000000000024,1.143553282307975e-12
0.7380000000000024,1.143577406882783e-12
0.7416000000000025,1.143600552391439e-12
0.7452000000000025,1.143622934177948e-12
0.7488000000000026,1.14364472210786e-12
0.7524000000000026,1.143666051381012e-12
0.7560000000000027,1.143687030463205e-12
0.7596000000000027,1.143707747184679e-12
0.7632000000000028,1.1437282732886e-12
0.7668000000000028,1.143748667889101e-12
0.7704000000000029,1.143768980116524e-12
0.7740000000000029,1.143789251151138e-12
0.777600000000003,1.143809515822567e-12
0.781200000000003,1.143829803765501e-12
0.7848000000000031,1.143850140453502e-12
0.7884000000000031,1.14387054790371e-12
0.7920000000000031,1.143891045371908e-12
0.7956000000000032,1.143911649750329e-12
0.7992000000000032,1.143932375964424e-12
0.8028000000000033,1.143953237395206e-12
0.8064000000000033,1.143974246033956e-12
0.8100000000000034,1.143995412718094e-12
0.8136000000000034,1.144016747337062e-12
0.8172000000000035,1.144038258985447e-12
0.8208000000000035,1.144059956044725e-12
0.8244000000000036,1.144081846281595e-12
0.8280000000000036,1.144103936974993e-12
0.8316000000000037,1.144126235039262e-12
0.8352000000000037,1.144148746912902e-12
0.8388000000000038,1.144171478785342e-12
0.8424000000000038,1.144194436541729e-12
0.8460000000000039,1.144217625854053e-12
0.8496000000000039,1.144241052189332e-12
0.853200000000004,1.144264720842433e-12
0.856800000000004,1.144288636987641e-12
0.8604000000000041,1.144312805612793e-12
0.8640000000000041,1.144337231665594e-12
0.8676000000000041,1.144361919955748e-12
0.8712000000000042,1.144386875279045e-12
0.8748000000000042,1.144412102325129e-12
0.8784000000000043,1.144437605720314e-12
0.8820000000000043,1.144463390106399e-12
0.8856000000000044,1.144489460041648e-12
0.8892000000000044,1.144515820107692e-12
0.8928000000000045,1.14454247483585e-12
0.8964000000000045,1.144569428781221e-12
0.9000000000000046,1.144596686445819e-12
0.9036000000000046,1.144624252407876e-12
0.9072000000000047,1.144652131177879e-12
0.9108000000000047,1.144680327345013e-12
0.9144000000000048,1.144708845468982e-12
0.9180000000000048,1.14473769015337e-12
0.9216000000000049,1.144766866015833e-12
0.9252000000000049,1.144796377688233e-12
0.928800000000005,1.144826229862211e-12
0.932400000000005,1.144856427228218e-12
0.9360000000000051,1.144886974551274e-12
0.9396000000000051,1.14491787657034e-12
0.9432000000000051,1.144949138141427e-12
0.9468000000000052,1.14498076410842e-12
0.9504000000000052,1.145012759363623e-12
0.9540000000000053,1.145045128861435e-12
0.9576000000000053,1.145077877607749e-12
0.9612000000000054,1.145111010612365e-12
0.9648000000000054,1.145144532998756e-12
0.9684000000000055,1.145178449891014e-12
0.9720000000000055,1.145212766490432e-12
0.9756000000000056,1.145247488067008e-12
0.9792000000000056,1.145282619914243e-12
0.9828000000000057,1.145318167363663e-12
0.9864000000000057,1.145354135872223e-12
0.9900000000000058,1.145390530936714e-12
0.9936000000000058,1.14542735809643e-12
0.9972000000000059,1.145464622938216e-12
1.000800000000006,1.145502331135087e-12
1.004400000000006,1.145540488444612e-12
1.008000000000006,1.14557910064327e-12
1.011600000000006,1.145618173607344e-12
1.015200000000006,1.145657713320878e-12
1.018800000000006,1.145697725740779e-12
1.022400000000006,1.145738216966544e-12
1.026000000000006,1.145779193156913e-12
1.029600000000006,1.145820660497538e-12
1.033200000000006,1.14586262532604e-12
1.036800000000006,1.14590509402634e-12
1.040400000000006,1.145948073034942e-12
1.044000000000006,1.145991568869805e-12
1.047600000000007,1.146035588165565e-12
1.051200000000007,1.146080137591421e-12
1.054800000000007,1.146125223937439e-12
1.058400000000007,1.146170854046594e-12
1.062000000000007,1.146217034845215e-12
1.065600000000007,1.146263773373532e-12
1.069200000000007,1.14631107673207e-12
1.072800000000007,1.146358952137732e-12
1.076400000000007,1.146407406866329e-12
1.080000000000007,1.146456448260868e-12
1.083600000000007,1.14650608381039e-12
1.087200000000007,1.146556321096037e-12
1.090800000000007,1.146607167736563e-12
1.094400000000007,1.146658631493651e-12
1.098000000000007,1.146710720188619e-12
1.101600000000007,1.146763441778299e-12
1.105200000000007,1.146816804314669e-12
1.108800000000007,1.14687081590552e-12
1.112400000000007,1.146925484824016e-12
1.116000000000007,1.14698081937947e-12
1.119600000000007,1.147036828016477e-12
1.123200000000008,1.147093519292625e-12
1.126800000000008,1.147150901903941e-12
1.130400000000008,1.147208984532031e-12
1.134000000000008,1.147267776113537e-12
1.137600000000008,1.147327285617088e-12
1.141200000000008,1.147387522125605e-12
1.144800000000008,1.147448494877529e-12
1.148400000000008,1.147510213149027e-12
1.152000000000008,1.147572686436939e-12
1.155600000000008,1.147635924251452e-12
1.159200000000008,1.14769993628399e-12
1.162800000000008,1.147764732336442e-12
1.166400000000008,1.147830322346262e-12
1.170000000000008,1.147896716314429e-12
1.173600000000008,1.147963924445657e-12
1.177200000000008,1.14803195701789e-12
1.180800000000008,1.14810082448509e-12
1.184400000000008,1.148170537346559e-12
1.188000000000008,1.148241106346573e-12
1.191600000000008,1.148312542266715e-12
1.195200000000008,1.148384856077796e-12
1.198800000000009,1.148458058842975e-12
1.202400000000009,1.148532161829131e-12
1.206000000000009,1.148607176380092e-12
1.209600000000009,1.148683114027155e-12
1.213200000000009,1.148759986399667e-12
1.216800000000009,1.148837805322194e-12
1.220400000000009,1.148916582719202e-12
1.224000000000009,1.148996330722673e-12
1.227600000000009,1.149077061519731e-12
1.231200000000009,1.149158787544523e-12
1.234800000000009,1.149241521366261e-12
1.238400000000009,1.149325275650206e-12
1.242000000000009,1.149410063306927e-12
1.245600000000009,1.149495897340536e-12
1.249200000000009,1.14958279094006e-12
1.252800000000009,1.149670757455323e-12
1.256400000000009,1.149759810411095e-12
1.260000000000009,1.149849963497015e-12
1.263600000000009,1.149941230574782e-12
1.267200000000009,1.150033625661568e-12
1.270800000000009,1.150127162974366e-12
1.27440000000001,1.150221856874636e-12
1.27800000000001,1.150317721953374e-12
1.28160000000001,1.150414772897502e-12
1.28520000000001,1.150513024652021e-12
1.28880000000001,1.150612492345641e-12
1.29240000000001,1.150713191264136e-12
1.29600000000001,1.150815136873455e-12
1.29960000000001,1.150918344830673e-12
1.30320000000001,1.151022831056356e-12
1.30680000000001,1.151128611554007e-12
1.31040000000001,1.151235702641286e-12
1.31400000000001,1.15134412074805e-12
1.31760000000001,1.151453882560264e-12
1.32120000000001,1.15156500492475e-12
1.32480000000001,1.151677504957773e-12
1.32840000000001,1.151791399912835e-12
1.33200000000001,1.151906707315162e-12
1.33560000000001,1.152023444885794e-12
1.33920000000001,1.152141630574746e-12
1.34280000000001,1.152261282534396e-12
1.34640000000001,1.152382419122234e-12
1.350000000000011,1.152505058973781e-12
1.353600000000011,1.152629220919634e-12
1.357200000000011,1.152754924026582e-12
1.360800000000011,1.152882187591745e-12
1.364400000000011,1.15301103116759e-12
1.368000000000011,1.153141474531341e-12
1.371600000000011,1.153273537699795e-12
1.375200000000011,1.153407240954816e-12
1.378800000000011,1.153542604772544e-12
1.382400000000011,1.153679649984074e-12
1.386000000000011,1.153818397550488e-12
1.389600000000011,1.153958868756704e-12
1.393200000000011,1.154101085165474e-12
1.396800000000011,1.154245068573068e-12
1.400400000000011,1.154390841042156e-12
1.404000000000011,1.154538424886429e-12
1.407600000000011,1.154687842735559e-12
1.411200000000011,1.154839117471086e-12
1.414800000000011,1.154992272238533e-12
1.418400000000011,1.155147330486966e-12
1.422000000000011,1.155304315961188e-12
1.425600000000012,1.155463252658025e-12
1.429200000000012,1.155624164881652e-12
1.432800000000012,1.155787077233644e-12
1.436400000000012,1.15595201461651e-12
1.440000000000012,1.156119002242001e-12
1.443600000000012,1.156288065602393e-12
1.447200000000012,1.156459230518467e-12
1.450800000000012,1.156632523104125e-12
1.454400000000012,1.156807969807526e-12
1.458000000000012,1.1569855974086e-12
1.461600000000012,1.157165432967111e-12
1.465200000000012,1.157347503889133e-12
1.468800000000012,1.157531837933124e-12
1.472400000000012,1.157718463145089e-12
1.476000000000012,1.15790740797281e-12
1.479600000000012,1.158098701134206e-12
1.483200000000012,1.158292371728222e-12
1.486800000000012,1.158488449209972e-12
1.490400000000012,1.158686963368663e-12
1.494000000000012,1.158887944363626e-12
1.497600000000012,1.15909142272158e-12
1.501200000000013,1.159297429299418e-12
1.504800000000013,1.159505995349668e-12
1.508400000000013,1.159717152511638e-12
1.512000000000013,1.159930932743228e-12
1.515600000000013,1.160147368435678e-12
1.519200000000013,1.160366492375379e-12
1.522800000000013,1.160588337694961e-12
1.526400000000013,1.160812937950666e-12
1.530000000000013,1.161040327057891e-12
1.533600000000013,1.161270539386282e-12
1.537200000000013,1.16150360969377e-12
1.540800000000013,1.161739573121733e-12
1.544400000000013,1.161978465263419e-12
1.548000000000013,1.162220322094507e-12
1.551600000000013,1.1624651800588e-12
1.555200000000013,1.162713075992491e-12
1.558800000000013,1.162964047168144e-12
1.562400000000013,1.163218131365958e-12
1.566000000000013,1.163475366697859e-12
1.569600000000013,1.163735791775264e-12
1.573200000000013,1.163999445686352e-12
1.576800000000014,1.164266367937596e-12
1.580400000000014,1.164536598517434e-12
1.584000000000014,1.164810177900778e-12
1.587600000000014,1.165087146970292e-12
1.591200000000014,1.165367547135658e-12
1.594800000000014,1.165651420306964e-12
1.598400000000014,1.165938808799589e-12
1.602000000000014,1.166229755515581e-12
1.605600000000014,1.16652430379308e-12
1.609200000000014,1.166822497479739e-12
1.612800000000014,1.167124380980636e-12
1.616400000000014,1.167429999141951e-12
1.620000000000014,1.167739397351793e-12
1.623600000000014,1.168052621547168e-12
1.627200000000014,1.168369718171992e-12
1.630800000000014,1.168690734211541e-12
1.634400000000014,1.169015717160536e-12
1.638000000000014,1.169344715100326e-12
1.641600000000014,1.169677776681962e-12
1.645200000000014,1.170014950997528e-12
1.648800000000014,1.17035628784803e-12
1.652400000000015,1.170701837496905e-12
1.656000000000015,1.171051650834271e-12
1.659600000000015,1.171405779292235e-12
1.663200000000015,1.171764274921581e-12
1.666800000000015,1.172127190349488e-12
1.670400000000015,1.172494578770686e-12
1.674000000000015,1.172866494019019e-12
1.677600000000015,1.173242990533611e-12
1.681200000000015,1.173624123342254e-12
1.684800000000015,1.174009948106386e-12
1.688400000000015,1.174400521144335e-12
1.692000000000015,1.174795899319744e-12
1.695600000000015,1.175196140229964e-12
1.699200000000015,1.175601302057889e-12
1.702800000000015,1.176011443676587e-12
1.706400000000015,1.176426624560771e-12
1.710000000000015,1.176846904871918e-12
1.713600000000015,1.177272345477644e-12
1.717200000000015,1.17770300788398e-12
1.720800000000015,1.178138954267299e-12
1.724400000000015,1.178580247513272e-12
1.728000000000016,1.179026951177153e-12
1.731600000000016,1.179479129579803e-12
1.735200000000016,1.179936847647431e-12
1.738800000000016,1.180400171121194e-12
1.742400000000016,1.180869166367261e-12
1.746000000000016,1.181343900579402e-12
1.749600000000016,1.181824441593671e-12
1.753200000000016,1.182310858021549e-12
1.756800000000016,1.182803219240857e-12
