/I34/D X,/I34/D Y
0.5399999999999998,8.52368578613849e-13
0.5435999999999999,8.73460299270534e-13
0.5471999999999999,8.938863877532643e-13
0.5508,9.134530067874457e-13
0.5544,9.319744788320045e-13
0.5580000000000001,9.49285643171762e-13
0.5616000000000001,9.65254871316617e-13
0.5652000000000001,9.797953338594934e-13
0.5688000000000002,9.928719142417222e-13
0.5724000000000002,1.004501882691677e-12
0.5760000000000003,1.014749063498061e-12
0.5796000000000003,1.023713026429621e-12
0.5832000000000004,1.031515977891293e-12
0.5868000000000004,1.038290078886474e-12
0.5904000000000005,1.044167096151534e-12
0.5940000000000005,1.049271183960122e-12
0.5976000000000006,1.053714678499009e-12
0.6012000000000006,1.057596298755459e-12
0.6048000000000007,1.061001005711827e-12
0.6084000000000007,1.064000856722911e-12
0.6120000000000008,1.066656356869067e-12
0.6156000000000008,1.06901798076298e-12
0.6192000000000009,1.071127667593227e-12
0.6228000000000009,1.073020185625353e-12
0.626400000000001,1.07472432831076e-12
0.630000000000001,1.076263932745644e-12
0.6336000000000011,1.077658731972442e-12
0.6372000000000011,1.078925059648671e-12
0.6408000000000011,1.080076429634952e-12
0.6444000000000012,1.081124013114453e-12
0.6480000000000012,1.082077034198861e-12
0.6516000000000013,1.082943106465958e-12
0.6552000000000013,1.083728532363509e-12
0.6588000000000014,1.084438587532753e-12
0.6624000000000014,1.085077813080294e-12
0.6660000000000015,1.085650335317045e-12
0.6696000000000015,1.086160213437874e-12
0.6732000000000016,1.086611791750786e-12
0.6768000000000016,1.087009985155573e-12
0.6804000000000017,1.087360405836071e-12
0.6840000000000017,1.087669255577971e-12
0.6876000000000018,1.087942997964677e-12
0.6912000000000018,1.088187923154645e-12
0.6948000000000019,1.08840975985104e-12
0.6984000000000019,1.088613440521566e-12
0.702000000000002,1.088803037444178e-12
0.705600000000002,1.088981824107947e-12
0.7092000000000021,1.089152395848434e-12
0.7128000000000021,1.089316799979976e-12
0.7164000000000021,1.089476648846394e-12
0.7200000000000022,1.089633209299839e-12
0.7236000000000022,1.089787472935268e-12
0.7272000000000023,1.089940212703767e-12
0.7308000000000023,1.090092029487512e-12
0.7344000000000024,1.090243390589612e-12
0.7380000000000024,1.09039466053612e-12
0.7416000000000025,1.090546125423944e-12
0.7452000000000025,1.090698011690446e-12
0.7488000000000026,1.090850500325452e-12
0.7524000000000026,1.091003737669148e-12
0.7560000000000027,1.091157843365449e-12
0.7596000000000027,1.091312916496601e-12
0.7632000000000028,1.091469040099964e-12
0.7668000000000028,1.091626284658865e-12
0.7704000000000029,1.091784710768991e-12
0.7740000000000029,1.091944371129545e-12
0.777600000000003,1.092105312183045e-12
0.781200000000003,1.092267575249516e-12
0.7848000000000031,1.09243119761194e-12
0.7884000000000031,1.092596213152866e-12
0.7920000000000031,1.092762653101952e-12
0.7956000000000032,1.092930546409193e-12
0.7992000000000032,1.093099920170989e-12
0.8028000000000033,1.093270800025903e-12
0.8064000000000033,1.093443210296889e-12
0.8100000000000034,1.093617174292128e-12
0.8136000000000034,1.093792714479377e-12
0.8172000000000035,1.093969852565667e-12
0.8208000000000035,1.094148609707911e-12
0.8244000000000036,1.094329006532037e-12
0.8280000000000036,1.09451106329423e-12
0.8316000000000037,1.094694799951146e-12
0.8352000000000037,1.094880236148373e-12
0.8388000000000038,1.095067391327994e-12
0.8424000000000038,1.095256284787253e-12
0.8460000000000039,1.095446935692267e-12
0.8496000000000039,1.095639363097732e-12
0.853200000000004,1.095833586068332e-12
0.856800000000004,1.09602962354176e-12
0.8604000000000041,1.09622749451032e-12
0.8640000000000041,1.096427217916384e-12
0.8676000000000041,1.09662881277161e-12
0.8712000000000042,1.096832298169724e-12
0.8748000000000042,1.097037693155602e-12
0.8784000000000043,1.097245016918772e-12
0.8820000000000043,1.097454288703597e-12
0.8856000000000044,1.09766552781872e-12
0.8892000000000044,1.097878753737995e-12
0.8928000000000045,1.09809398595699e-12
0.8964000000000045,1.098311244155661e-12
0.9000000000000046,1.098530548060513e-12
0.9036000000000046,1.098751917613077e-12
0.9072000000000047,1.09897537279685e-12
0.9108000000000047,1.099200933821084e-12
0.9144000000000048,1.099428620929796e-12
0.9180000000000048,1.09965845462162e-12
0.9216000000000049,1.099890455488997e-12
0.9252000000000049,1.100124644280488e-12
0.928800000000005,1.100361041897017e-12
0.932400000000005,1.100599669450896e-12
0.9360000000000051,1.100840548150955e-12
0.9396000000000051,1.10108369940166e-12
0.9432000000000051,1.101329144822051e-12
0.9468000000000052,1.101576906161177e-12
0.9504000000000052,1.101827005328678e-12
0.9540000000000053,1.102079464463628e-12
0.9576000000000053,1.102334305869532e-12
0.9612000000000054,1.102591552021471e-12
0.9648000000000054,1.102851225615978e-12
0.9684000000000055,1.103113349497945e-12
0.9720000000000055,1.103377946747781e-12
0.9756000000000056,1.103645040619497e-12
0.9792000000000056,1.10391465456926e-12
0.9828000000000057,1.104186812243992e-12
0.9864000000000057,1.104461537513106e-12
0.9900000000000058,1.104738854487037e-12
0.9936000000000058,1.105018787401234e-12
0.9972000000000059,1.105301360766407e-12
1.000800000000006,1.105586599263717e-12
1.004400000000006,1.105874527825376e-12
1.008000000000006,1.106165171605932e-12
1.011600000000006,1.106458555915484e-12
1.015200000000006,1.106754706371714e-12
1.018800000000006,1.107053648803224e-12
1.022400000000006,1.107355409170022e-12
1.026000000000006,1.107660013816707e-12
1.029600000000006,1.107967489144766e-12
1.033200000000006,1.108277861947844e-12
1.036800000000006,1.108591159166131e-12
1.040400000000006,1.108907408017012e-12
1.044000000000006,1.109226635910712e-12
1.047600000000007,1.109548870573353e-12
1.051200000000007,1.109874139914455e-12
1.054800000000007,1.110202472107454e-12
1.058400000000007,1.110533895596389e-12
1.062000000000007,1.110868439071749e-12
1.065600000000007,1.111206131481038e-12
1.069200000000007,1.111547001985554e-12
1.072800000000007,1.111891080076038e-12
1.076400000000007,1.112238395479654e-12
1.080000000000007,1.112588978162242e-12
1.083600000000007,1.112942858392163e-12
1.087200000000007,1.113300066700903e-12
1.090800000000007,1.113660633881038e-12
1.094400000000007,1.114024591032414e-12
1.098000000000007,1.114391969486909e-12
1.101600000000007,1.114762800901237e-12
1.105200000000007,1.115137117213797e-12
1.108800000000007,1.11551495059988e-12
1.112400000000007,1.115896333622583e-12
1.116000000000007,1.116281299020685e-12
1.119600000000007,1.116669879949255e-12
1.123200000000008,1.117062109741838e-12
1.126800000000008,1.117458022197483e-12
1.130400000000008,1.117857651223159e-12
1.134000000000008,1.118261031198017e-12
1.137600000000008,1.11866819674927e-12
1.141200000000008,1.119079182841243e-12
1.144800000000008,1.119494024747964e-12
1.148400000000008,1.119912758048571e-12
1.152000000000008,1.120335418707185e-12
1.155600000000008,1.120762042980246e-12
1.159200000000008,1.121192667505091e-12
1.162800000000008,1.121627329176655e-12
1.166400000000008,1.122066065347191e-12
1.170000000000008,1.12250891365355e-12
1.173600000000008,1.122955912077249e-12
1.177200000000008,1.1234070990578e-12
1.180800000000008,1.123862513282966e-12
1.184400000000008,1.124322193912197e-12
1.188000000000008,1.124786180436456e-12
1.191600000000008,1.125254512715292e-12
1.195200000000008,1.125727231048203e-12
1.198800000000009,1.126204376141335e-12
1.202400000000009,1.126685989072887e-12
1.206000000000009,1.127172111326201e-12
1.209600000000009,1.127662784853249e-12
1.213200000000009,1.128158052012048e-12
1.216800000000009,1.128657955593691e-12
1.220400000000009,1.12916253886393e-12
1.224000000000009,1.129671845529365e-12
1.227600000000009,1.130185919752035e-12
1.231200000000009,1.130704806206844e-12
1.234800000000009,1.131228550038681e-12
1.238400000000009,1.131757196888132e-12
1.242000000000009,1.132290792930559e-12
1.245600000000009,1.132829384859114e-12
1.249200000000009,1.133373019892687e-12
1.252800000000009,1.133921745826013e-12
1.256400000000009,1.134475611027954e-12
1.260000000000009,1.135034664425692e-12
1.263600000000009,1.135598955584865e-12
1.267200000000009,1.136168534656892e-12
1.270800000000009,1.136743452439136e-12
1.27440000000001,1.137323760405903e-12
1.27800000000001,1.137909510708745e-12
1.28160000000001,1.138500756144186e-12
1.28520000000001,1.139097550304045e-12
1.28880000000001,1.139699947480588e-12
1.29240000000001,1.140308002766928e-12
1.29600000000001,1.140921772001176e-12
1.29960000000001,1.141541311875507e-12
1.30320000000001,1.142166679978221e-12
1.30680000000001,1.142797934673606e-12
1.31040000000001,1.143435135337444e-12
1.31400000000001,1.144078342243011e-12
1.31760000000001,1.144727616640576e-12
1.32120000000001,1.145383020820037e-12
1.32480000000001,1.14604461813319e-12
1.32840000000001,1.146712472986205e-12
1.33200000000001,1.147386650981148e-12
1.33560000000001,1.148067218828488e-12
1.33920000000001,1.148754244534327e-12
1.34280000000001,1.149447797337955e-12
1.34640000000001,1.150147947820634e-12
1.350000000000011,1.150854767941135e-12
1.353600000000011,1.151568331072966e-12
1.357200000000011,1.152288712109452e-12
1.360800000000011,1.153015987468651e-12
1.364400000000011,1.153750235191508e-12
1.368000000000011,1.154491535007439e-12
1.371600000000011,1.155239968376692e-12
1.375200000000011,1.15599561857644e-12
1.378800000000011,1.156758570781866e-12
1.382400000000011,1.157528912169808e-12
1.386000000000011,1.158306731881698e-12
1.389600000000011,1.15909212125052e-12
1.393200000000011,1.159885173847527e-12
1.396800000000011,1.160685985531836e-12
1.400400000000011,1.161494654575504e-12
1.404000000000011,1.16231128174841e-12
1.407600000000011,1.163135970397857e-12
1.411200000000011,1.163968826654588e-12
1.414800000000011,1.164809959400119e-12
1.418400000000011,1.165659480502404e-12
1.422000000000011,1.166517504914261e-12
1.425600000000012,1.167384150691927e-12
1.429200000000012,1.168259539218484e-12
1.432800000000012,1.16914379535889e-12
1.436400000000012,1.17003704755512e-12
1.440000000000012,1.170939427966622e-12
1.443600000000012,1.171851072570214e-12
1.447200000000012,1.17277212143213e-12
1.450800000000012,1.173702718800655e-12
1.454400000000012,1.174643013193191e-12
1.458000000000012,1.175593157754505e-12
1.461600000000012,1.176553310254523e-12
1.465200000000012,1.177523633322334e-12
1.468800000000012,1.1785042946972e-12
1.472400000000012,1.179495467334063e-12
1.476000000000012,1.180497329661681e-12
1.479600000000012,1.181510065767212e-12
1.483200000000012,1.182533865591811e-12
1.486800000000012,1.183568925198564e-12
1.490400000000012,1.184615446970534e-12
1.494000000000012,1.185673639802196e-12
1.497600000000012,1.186743719437599e-12
1.501200000000013,1.187825908616587e-12
1.504800000000013,1.188920437418948e-12
1.508400000000013,1.190027543449064e-12
1.512000000000013,1.191147472149566e-12
1.515600000000013,1.19228047709037e-12
1.519200000000013,1.193426820256792e-12
1.522800000000013,1.194586772256184e-12
1.526400000000013,1.195760612771812e-12
1.530000000000013,1.19694863073879e-12
1.533600000000013,1.198151124735997e-12
1.537200000000013,1.199368403323755e-12
1.540800000000013,1.200600785314194e-12
1.544400000000013,1.201848600167315e-12
1.548000000000013,1.203112188373885e-12
1.551600000000013,1.204391901725733e-12
1.555200000000013,1.205688103813162e-12
1.558800000000013,1.207001170296131e-12
1.562400000000013,1.208331489394609e-12
1.566000000000013,1.209679462192797e-12
1.569600000000013,1.211045503101947e-12
1.573200000000013,1.21243004034756e-12
1.576800000000014,1.213833516283742e-12
1.580400000000014,1.215256387887933e-12
1.584000000000014,1.216699127277222e-12
1.587600000000014,1.218162222028216e-12
1.591200000000014,1.219646175811555e-12
1.594800000000014,1.221151508783844e-12
1.598400000000014,1.222678758063997e-12
1.602000000000014,1.22422847832849e-12
1.605600000000014,1.225801242250784e-12
1.609200000000014,1.227397641097543e-12
1.612800000000014,1.229018285189348e-12
1.616400000000014,1.230663804534584e-12
1.620000000000014,1.232334849289858e-12
1.623600000000014,1.234032090492534e-12
1.627200000000014,1.235756220520711e-12
1.630800000000014,1.237507953653742e-12
1.634400000000014,1.23928802684334e-12
1.638000000000014,1.24109720020889e-12
1.641600000000014,1.242936257736889e-12
1.645200000000014,1.244806007800261e-12
1.648800000000014,1.246707284066549e-12
1.652400000000015,1.248640945875838e-12
1.656000000000015,1.250607879147054e-12
1.659600000000015,1.252608996944346e-12
1.663200000000015,1.254645240284191e-12
1.666800000000015,1.256717578687292e-12
1.670400000000015,1.258827011127233e-12
1.674000000000015,1.260974566617807e-12
1.677600000000015,1.263161305027487e-12
1.681200000000015,1.265388317827082e-12
1.684800000000015,1.267656728891907e-12
1.688400000000015,1.269967695288526e-12
1.692000000000015,1.272322408080714e-12
