/I4/D X,/I4/D Y
0,0
0.0036,2.328284129870973e-15
0.0072,4.564289006383323e-15
0.0108,6.711664047829237e-15
0.0144,8.774119946731959e-15
0.018,1.075537627953451e-14
0.0216,1.265913747865726e-14
0.0252,1.448908763449495e-14
0.0288,1.624890690668006e-14
0.0324,1.79423158874334e-14
0.036,1.957315502744653e-14
0.0396,2.114550719427008e-14
0.0432,2.266386743789953e-14
0.04679999999999999,2.413335778641926e-14
0.05039999999999999,2.555996364594981e-14
0.05399999999999999,2.695075022831925e-14
0.05759999999999999,2.83139915242371e-14
0.06119999999999999,2.965914664096575e-14
0.0648,3.099665703264176e-14
0.0684,3.233759101364318e-14
0.07200000000000001,3.369323456629923e-14
0.07560000000000001,3.50747592247207e-14
0.07920000000000002,3.649300942517266e-14
0.08280000000000003,3.795844157266765e-14
0.08640000000000003,3.948116857719702e-14
0.09000000000000004,4.107117291560443e-14
0.09360000000000004,4.273848287399587e-14
0.09720000000000005,4.449336241050563e-14
0.1008000000000001,4.634649267180995e-14
0.1044000000000001,4.830912303796123e-14
0.1080000000000001,5.039318655213379e-14
0.1116000000000001,5.261137147340119e-14
0.1152000000000001,5.497715121405699e-14
0.1188000000000001,5.750476060614861e-14
0.1224000000000001,6.020909916105033e-14
0.1260000000000001,6.31055808931687e-14
0.1296000000000001,6.620993334483221e-14
0.1332000000000001,6.953794274848819e-14
0.1368000000000001,7.310522764391274e-14
0.1404000000000001,7.692695826545971e-14
0.144,8.101768875012786e-14
0.1476,8.539122038144452e-14
0.1512,9.006056251345344e-14
0.1548,9.503797201730385e-14
0.1584,1.003350821030503e-13
0.162,1.059629595076117e-13
0.1656,1.119325060016228e-13
0.1692,1.182544521624189e-13
0.1728,1.249396656807937e-13
0.1764,1.319993136869224e-13
0.18,1.394450269490226e-13
0.1836,1.472890411558024e-13
0.1871999999999999,1.555443133106988e-13
0.1907999999999999,1.642246195575661e-13
0.1943999999999999,1.733446428750552e-13
0.1979999999999999,1.829200593151558e-13
0.2015999999999999,1.929676058320066e-13
0.2051999999999999,2.035051509264284e-13
0.2087999999999999,2.145517708325671e-13
0.2123999999999999,2.261278284507765e-13
0.2159999999999999,2.382550559763442e-13
0.2195999999999999,2.509566405292284e-13
0.2231999999999999,2.642573146079123e-13
0.2267999999999999,2.781834461627555e-13
0.2303999999999999,2.927631336655161e-13
0.2339999999999998,3.080263007487387e-13
0.2375999999999998,3.240047924763434e-13
0.2411999999999998,3.407324730104942e-13
0.2447999999999998,3.582453207042832e-13
0.2483999999999998,3.765815248620091e-13
0.2519999999999998,3.957815811362635e-13
0.2555999999999998,4.158883820744291e-13
0.2591999999999998,4.369473066659441e-13
0.2627999999999998,4.59006305621315e-13
0.2663999999999998,4.821159831670439e-13
0.2699999999999998,5.063297675937271e-13
0.2735999999999998,5.317038777585497e-13
0.2771999999999998,5.582973359132017e-13
0.2807999999999998,5.861720685471213e-13
0.2843999999999998,6.153929412647384e-13
0.2879999999999998,6.460277770231523e-13
0.2915999999999997,6.781473548946696e-13
0.2951999999999997,7.118253772144994e-13
0.2987999999999997,7.47138466645916e-13
0.3023999999999997,7.841658044111638e-13
0.3059999999999997,8.229885757197965e-13
0.3095999999999997,8.636908111503256e-13
0.3131999999999997,9.063584937352197e-13
0.3167999999999997,9.510791066453105e-13
0.3203999999999997,9.979411154541382e-13
0.3239999999999997,1.047033339490613e-12
0.3275999999999997,1.098443737777757e-12
0.3311999999999997,1.152259785168273e-12
0.3347999999999997,1.208568274443239e-12
0.3383999999999996,1.26745520704651e-12
0.3419999999999996,1.329005360560246e-12
0.3455999999999996,1.393302745765219e-12
0.3491999999999996,1.460431181442414e-12
0.3527999999999996,1.53047483878877e-12
0.3563999999999996,1.603519784743924e-12
0.3599999999999996,1.67965275506202e-12
0.3635999999999996,1.75896087877805e-12
0.3671999999999996,1.841534172370887e-12
0.3707999999999996,1.927464990672969e-12
0.3743999999999996,2.01684829303179e-12
0.3779999999999996,2.109781908924628e-12
0.3815999999999996,2.206366749849955e-12
0.3851999999999995,2.306706943876639e-12
0.3887999999999995,2.410909876531479e-12
0.3923999999999995,2.519086130961786e-12
0.3959999999999995,2.63134932807777e-12
0.3995999999999995,2.747815877668781e-12
0.4031999999999995,2.868604649453429e-12
0.4067999999999995,2.993836576115613e-12
0.4103999999999995,3.123634198236067e-12
0.4139999999999995,3.258121156391884e-12
0.4175999999999995,3.39742163412813e-12
0.4211999999999995,3.541659750699737e-12
0.4247999999999995,3.690958901494229e-12
0.4283999999999994,3.845441038487161e-12
0.4319999999999994,4.005225883972202e-12
0.4355999999999994,4.17043006625004e-12
0.4391999999999994,4.341166164651675e-12
0.4427999999999994,4.517541650070598e-12
0.4463999999999994,4.699657702895231e-12
0.4499999999999994,4.887607889991434e-12
0.4535999999999994,5.081476677466509e-12
0.4571999999999994,5.281337754379417e-12
0.4607999999999994,5.487252136617819e-12
0.4643999999999994,5.69926601736503e-12
0.4679999999999994,5.917408324099835e-12
0.4715999999999994,6.141687934243682e-12
0.4751999999999993,6.372090498527395e-12
0.4787999999999993,6.608574804877254e-12
0.4823999999999993,6.85106861455819e-12
0.4859999999999993,7.099463883971598e-12
0.4895999999999993,7.353611276609751e-12
0.4931999999999993,7.613313861137296e-12
0.4967999999999993,7.87831987206204e-12
0.5003999999999993,8.148314413252374e-12
0.5039999999999993,8.422909975224755e-12
0.5075999999999994,8.701635661301517e-12
0.5111999999999994,8.983925044036999e-12
0.5147999999999995,9.269102667363713e-12
0.5183999999999995,9.556369341124312e-12
